id,title,subtitle,poster,pubdate,url,rating,genres,star,star_time
3500681,成长的烦恼 第一季,1985 / 美国 / 喜剧 家庭 / 约翰·帕斯昆 / 艾伦·锡克 乔安娜·科恩斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2211723711.jpg,1985-09-24(美国),https://movie.douban.com/subject/1417946/,9.5,"喜剧,家庭",5,2006-06-07 07:54:46
3500679,老友记 第一季,1994 / 美国 / 喜剧 爱情 / 大卫·克拉尼 玛尔塔·考夫曼 / 詹妮弗·安妮斯顿 柯特妮·考克斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2186920269.jpg,1994-09-22(美国),https://movie.douban.com/subject/1393859/,9.7,"喜剧,爱情",5,2006-06-07 07:54:30
3500678,BJ单身日记2：理性边缘,2004 / 英国 法国 德国 爱尔兰 美国 / 喜剧 爱情 / 比班·基德龙 / 蕾妮·齐薇格 科林·费尔斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p480940107.jpg,2004-11-12(美国),https://movie.douban.com/subject/1308819/,7.3,"喜剧,爱情",3.5,2006-06-07 07:54:12
3500677,BJ单身日记,2001 / 英国 法国 美国 爱尔兰 / 喜剧 爱情 / 莎伦·马奎尔 / 蕾妮·齐薇格 科林·费尔斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p480932737.jpg,2001-04-04(英国),https://movie.douban.com/subject/1304585/,7.5,"喜剧,爱情",4,2006-06-07 07:54:00
3500676,真爱至上,2003 / 英国 美国 法国 / 喜剧 剧情 爱情 / 理查德·柯蒂斯 / 休·格兰特 科林·费尔斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p475600770.jpg,2003-09-07(多伦多电影节),https://movie.douban.com/subject/1292401/,8.6,"喜剧,剧情,爱情",4.5,2006-06-07 07:53:40
3500675,偷心,2004 / 美国 英国 / 剧情 爱情 / 迈克·尼科尔斯 / 朱莉娅·罗伯茨 裘德·洛,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1457195667.jpg,2004-12-03(美国),https://movie.douban.com/subject/1308974/,7.8,"剧情,爱情",4,2006-06-07 07:53:17
3500671,我的野蛮女友,2001 / 韩国 / 剧情 喜剧 爱情 / 郭在容 / 全智贤 车太贤,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p489336497.jpg,2001-07-27(韩国),https://movie.douban.com/subject/1292286/,8.2,"剧情,喜剧,爱情",4,2006-06-07 07:49:38
3500670,大话西游之月光宝盒,1995 / 中国香港 中国大陆 / 喜剧 爱情 奇幻 / 刘镇伟 / 周星驰 吴孟达,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2561721372.jpg,2014-10-24(中国大陆),https://movie.douban.com/subject/1299398/,9,"喜剧,爱情,奇幻",4.5,2006-06-07 07:49:06
3478904,大鱼,2003 / 美国 / 剧情 家庭 奇幻 / 蒂姆·波顿 / 伊万·麦克格雷格 阿尔伯特·芬尼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p692813374.jpg,2003-12-04(纽约首映),https://movie.douban.com/subject/1291545/,8.8,"剧情,家庭,奇幻",4.5,2006-06-06 02:04:08
3416120,木乃伊,1999 / 美国 英国 摩洛哥 / 剧情 动作 奇幻 / 斯蒂芬·索莫斯 / 布兰登·费舍 蕾切尔·薇兹,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1376881286.jpg,1999-04-16(葡萄牙),https://movie.douban.com/subject/1295229/,7.9,"剧情,动作,奇幻",4,2006-06-03 08:16:44
